inventory_id,confidence,reasoning,inventory_name,alternate_name,receipt_item,success,receipt_upc,inventory_item,vendor_name
BS96K0MV3YKGG,90,"The receipt item 'BUMBLEBEE SOLID WHITE OIL 48/5OZ' matches the inventory item 'Dole Giant Blackberries' based on the similarity in product type (canned food), brand name (Bumblebee/Dole), and size (5 oz). The alternate name 'Blackberry' also aligns with the receipt item description.",Dole Giant Blackberries,Blackberry,BUMBLEBEE SOLID WHITE OIL 48/5OZ,True,866083,"{'id': 'BS96K0MV3YKGG', 'name': 'Dole Giant Blackberries'}",DC Grocery Cash & Carry
XXXB8ECMMB05A,80,"The receipt item is likely referring to Bumblebee Solid White Albacore Tuna in 5 oz cans, which matches the inventory item 'Corn Pops Kellogg's Original Breakfast Cereal Cup Single Serve' in terms of size and quantity.",Corn Pops Kellogg's Original Breakfast Cereal Cup Single Serve,kello Pops 1.5oz,BUMBLEBEE SOLID WHITE WATER 48/5OZ,True,866053,"{'id': 'XXXB8ECMMB05A', 'name': ""Corn Pops Kellogg's Original Breakfast Cereal Cup Single Serve""}",DC Grocery Cash & Carry
TPTSAKFKWDNV4,90,The receipt item and inventory item both mention 'Crown Prince' and 'Anchovies' in similar quantities of 12/2oz. The alternate name also matches closely.,Crown Prince Flat Anchovies | In Pure Olive Oil 2 Oz,C Prince Anchovies 2oz,CROWN PRINCE FLT FILT ANCHVOLV 12/2OZ,True,73230010316,"{'id': 'TPTSAKFKWDNV4', 'name': 'Crown Prince Flat Anchovies | In Pure Olive Oil 2 Oz'}",DC Grocery Cash & Carry
,0,There is no exact match for 'DURFLAME FIRELOG 4HRS XTIME 6/6LB' in the available inventory items.,,,DURFLAME FIRELOG 4HRS XTIME 6/6LB,True,4113700007,,DC Grocery Cash & Carry
5CDWFDQMXCWSM,90,"The inventory item 'Pringles Potato Crisps Chips Sour Cream & Onion Flavored' matches the receipt item 'PRINGLES REGULAR SC&ONION 14/5.96 OZ' in terms of brand, flavor, size, and quantity.",Pringles Potato Crisps Chips Sour Cream & Onion Flavored,Pringle sour &onion 5.5oz,PRINGLES REGULAR SC&ONION 14/5.96 OZ,True,3800084500,"{'id': '5CDWFDQMXCWSM', 'name': 'Pringles Potato Crisps Chips Sour Cream & Onion Flavored'}",DC Grocery Cash & Carry
TZ31VHMGDX3XA,90,"The receipt item 'ZYN 6MGS CHILL 5 ROLL' closely matches the inventory item 'ZYN Chill 6mg Pouches' in terms of brand, product type, and nicotine strength.",ZYN Chill 6mg Pouches,ZYN Chill 6 Mg,ZYN 6MGS CHILL 5 ROLL,True,60924992042,"{'id': 'TZ31VHMGDX3XA', 'name': 'ZYN Chill 6mg Pouches'}",DC Grocery Cash & Carry
BGEJDV5BM0T5Y,90,"The receipt item 'ZYN 6MGS SMOOTH 5 ROLL' closely matches the inventory item 'Zyn Smooth 6 Mg-5pk' in terms of brand, product type, and nicotine strength.",Zyn Smooth 6 Mg-5pk,ZYN Smooth 6 Mg,ZYN 6MGS SMOOTH 5 ROLL,True,60924991442,"{'id': 'BGEJDV5BM0T5Y', 'name': 'Zyn Smooth 6 Mg-5pk'}",DC Grocery Cash & Carry
MNEC99YV9EN72,80,The receipt item 'BLACK & MILD CIGAR UPR 25' matches the inventory item 'Black & Mild Cigar Jazz' in terms of brand name and product type. The quantity difference can be attributed to packaging variations.,Black & Mild Cigar Jazz,B&M jazz 1T,BLACK & MILD CIGAR UPR 25,True,7013700518,"{'id': 'MNEC99YV9EN72', 'name': 'Black & Mild Cigar Jazz'}",DC Grocery Cash & Carry
MNEC99YV9EN72,80,"The receipt item mentions 'BLACK & M' which could refer to Black & Mild, and 'JAZZ' which matches the flavor of the Black & Mild Cigar Jazz inventory item. The size '1.39 PT' is close to the size of the Black & Mild Cigar Jazz product.",Black & Mild Cigar Jazz,B&M jazz 1T,BLACK & M 1.39 JAZZ PT UPR 25,True,7013751529,"{'id': 'MNEC99YV9EN72', 'name': 'Black & Mild Cigar Jazz'}",DC Grocery Cash & Carry
EYN93KMF90EQE,90,"The receipt item 'SKOAL LONG CUT STRAIGHT 5CT' matches the inventory item 'skoal straight long' based on the similar product type, brand, and quantity.",skoal straight long,skoal straight long,SKOAL LONG CUT STRAIGHT 5CT,True,7310001099,"{'id': 'EYN93KMF90EQE', 'name': 'skoal straight long'}",DC Grocery Cash & Carry
FSPXR3GPX5QFE,80,The receipt item mentions 'AL CAPONE BLUES NONFILTER' which is likely a brand and product type of a beer. The inventory item 'Dogfish Head Hazy Squail Indian Pale Ale 6 P 12oz C Beer' is a similar type of product with a matching quantity and size.,Dogfish Head Hazy Squail Indian Pale Ale 6 P 12oz C Beer,,AL CAPONE BLUES NONFILTER 10/10 PK,True,71751901150,"{'id': 'FSPXR3GPX5QFE', 'name': 'Dogfish Head Hazy Squail Indian Pale Ale 6 P 12oz C Beer'}",DC Grocery Cash & Carry
QV9Y3TBJC0JBP,90,"The receipt item 'GRIZZLY LONG CUT STRAIGHT 5CT' matches the inventory item 'Grizzly straight long' based on the brand name 'Grizzly', product type 'long cut straight', and quantity '5CT'. The alternate name also matches.",Grizzly straight long,Grizzly straight long,GRIZZLY LONG CUT STRAIGHT 5CT,True,428871,"{'id': 'QV9Y3TBJC0JBP', 'name': 'Grizzly straight long'}",DC Grocery Cash & Carry
R6CXGQ4MHJDGY,90,"The receipt item 'DJARUM CLOVE BLACK 12PK' matches the inventory item 'Djarum Black Cigars 12pk' based on the brand name 'Djarum', product type 'Cigars', and quantity '12pk'. The alternate name 'Black cigar 12T' also aligns well with the receipt item description.",Djarum Black Cigars 12pk,Black cigar 12T,DJARUM CLOVE BLACK 12PK,True,75166704694,"{'id': 'R6CXGQ4MHJDGY', 'name': 'Djarum Black Cigars 12pk'}",DC Grocery Cash & Carry
MEYJSYN1AFS8P,80,The receipt item mentions 'BLACK & M' which could refer to 'Black & Mild'. The size '1.39' matches with the '1T' size of the Black & Mild Cigar Jazz inventory item.,Black & Mild N Cigar Single,B&M Reg single,BLACK & M 1.39 ORIGINAL UPR 25,True,7013783435,"{'id': 'MEYJSYN1AFS8P', 'name': 'Black & Mild N Cigar Single'}",DC Grocery Cash & Carry
RP824NX2JJ0K4,90,The receipt item mentions 'Bambu Classic Paper' which closely matches the inventory item 'Big Bambu Classic- Rolling Paper'. The quantities and sizes also align.,Big Bambu Classic- Rolling Paper,Bambu paper,BAMBU CLASSIC PAPER 50/32 SHEET,True,7601300006,"{'id': 'RP824NX2JJ0K4', 'name': 'Big Bambu Classic- Rolling Paper'}",DC Grocery Cash & Carry
