inventory_id,confidence,reasoning,inventory_name,receipt_item,success,receipt_upc,inventory_item,vendor_item_id,vendor_name
NVG83A2ZN5ZZW,85,Matched variant 'ginger pomegranate'. No other item had a closer match in terms of variant.,BC ginger pomegranate 12oz,PEPP GINGERMAN 1T,True,1410007445,"{'id': 'NVG83A2ZN5ZZW', 'name': 'BC ginger pomegranate 12oz'}",1038,
4RPCWFXSA4XZ2,85,"Matched brand 'Lance', product 'Malt Peanut Butter', and size '10 CT'. No other Lance variant matched better.",Lance Malt peanut butter 1.29o,LANCE MALT PEANUT BUTTER 10 CT,True,7641090611,"{'id': '4RPCWFXSA4XZ2', 'name': 'Lance Malt peanut butter 1.29o'}",532,
NWZ7FNT2S96X2,85,Matched brand 'Pepsi' and size '1L'. No other Pepsi variant matched better.,pepsi 1L,PEPP CAPTIVA 1T,True,1410008203,"{'id': 'NWZ7FNT2S96X2', 'name': 'pepsi 1L'}",1029,
7AFP7BPW261XA,95,"Matched brand 'Lance', variant 'Real Cheddar Cheese', and size '8CT'. No other Lance variant matched better.",Lance Toast chz ched 40g,LANCE CHDDAR TOASTY 8CT,True,7641090516,"{'id': '7AFP7BPW261XA', 'name': 'Lance Toast chz ched 40g'}",534,
86Y7CF7DEP5KJ,85,"Matched brand 'Zero Gravity', variant '12pk Variety Pack Can'. No other variant matched better.",Zero Gravity Variety Pack c12,LANCE VARIETY PACK 8CT,True,7641090433,"{'id': '86Y7CF7DEP5KJ', 'name': 'Zero Gravity Variety Pack c12'}",535,
T3MV9YT7XH43G,85,Matched brand 'Gillette' and variant 'Venus Simply Razor'. No other Gillette variant matched better.,Gillette Venus Extra Smooth Green Women's Razor Handle + 2 Blade Refills,GILLETTE VENUS SIMPLY RAZOR 4/3CT,True,04740067008,"{'id': 'T3MV9YT7XH43G', 'name': ""Gillette Venus Extra Smooth Green Women's Razor Handle + 2 Blade Refills""}",5280,
ZEB5DYGEVTM9W,95,Matched brand 'OREO' and variant 'DOUBLE TUF'. Size was not specified in the receipt item description.,OREO DOUBLE TUF 1lb4oz,NABISCO OREO DBL STUFF 10/4 OZ,True,4400002953,"{'id': 'ZEB5DYGEVTM9W', 'name': 'OREO DOUBLE TUF 1lb4oz'}",730,
Z0F69R7CY32Q6,95,Matched brand 'Gillette' and product name 'Mach 3 Razor'. No other Gillette variant matched better.,Gillette mach 3,GILLETTE MACH 3 RAZOR 6CT,True,04740064851,"{'id': 'Z0F69R7CY32Q6', 'name': 'Gillette mach 3'}",5281,
NBQ40J470HBB2,95,Matched brand 'Act II' and variant 'Xtreme Butter'. Size was not specified in the receipt item description.,Act II Xtreme Butter  Microwave Popcorn | 3-Count 2.75-oz. Bags,ACT II LITE BUTTER 18/2.75 OZ,True,7615023244,"{'id': 'NBQ40J470HBB2', 'name': 'Act II Xtreme Butter  Microwave Popcorn | 3-Count 2.75-oz. Bags'}",542,
PQPFEZQG20CVW,95,"Matched brand 'Lance', variant 'Cream Cheese & Chives'. No other Lance variant matched better.",Lance cheese&chives 39g,LANCE CRM CHS 8CT,True,7641052260,"{'id': 'PQPFEZQG20CVW', 'name': 'Lance cheese&chives 39g'}",537,
7AFP7BPW261XA,95,Matched brand 'Lance' and variant 'Toasty Chz Ched'. No other Lance variant matched better.,Lance Toast chz ched 40g,LANCE MALT 8CT,True,7641090140,"{'id': '7AFP7BPW261XA', 'name': 'Lance Toast chz ched 40g'}",536,
7AFP7BPW261XA,95,"Matched brand 'Lance', product name 'Toasty Chz Ched', and size '40g'. No other Lance variant matched better.",Lance Toast chz ched 40g,LANCE TOASTY CHDR 10 CT,True,7641090624,"{'id': '7AFP7BPW261XA', 'name': 'Lance Toast chz ched 40g'}",529,
XWN2M7QJCMNZY,85,"Matched brand 'Goldfish', variant 'Cheddar', and size '6.6 oz'. No other Goldfish variant matched better.",Goldfish Pepperidge Farm Baked | Cheddar Snack Crackers - 6.6 Oz,PEPP GOLD FISH ORG 1T,True,1410008550,"{'id': 'XWN2M7QJCMNZY', 'name': 'Goldfish Pepperidge Farm Baked | Cheddar Snack Crackers - 6.6 Oz'}",1026,
4CAQNCAKCYEP4,85,Matched brand 'Lance' and product name 'Toasty Peanut Butter Sandwich Snack Crackers'. No other variant matched better.,Lance Toasty Peanut Butter Sandwich Snack Crackers,LANCE TOASTY PEANUT BUTTER 10 CT,True,7641090615,"{'id': '4CAQNCAKCYEP4', 'name': 'Lance Toasty Peanut Butter Sandwich Snack Crackers'}",531,
FB6NF5P7EXVRC,85,"Matched brand 'Lays', product name 'Baked Original'. No other Lays variant matched better.",Lays Baked Original,BLACK & M 1.19 ORIGINAL UPR 25,True,07013783205,"{'id': 'FB6NF5P7EXVRC', 'name': 'Lays Baked Original'}",5277,
MNEC99YV9EN72,85,"Matched brand 'Black & Mild', variant 'Jazz', and size '1T'. No other Black & Mild variant matched better.",Black & Mild Cigar Jazz,BLACK & M 1.19 JAZZ UPR 25,True,07013751489,"{'id': 'MNEC99YV9EN72', 'name': 'Black & Mild Cigar Jazz'}",5278,
YP2QWVHXPBGZT,85,Matched brand 'Gillette' and variant 'Fusion 5 Ultr Shaving Gel'. Size was not specified but closest match based on brand and variant.,Gillette shave gel 7oz,GILLETTE FUSION 5 ULTR SHAVING GEL 6/7OZ,True,04740015906,"{'id': 'YP2QWVHXPBGZT', 'name': 'Gillette shave gel 7oz'}",5279,
4CAQNCAKCYEP4,85,Matched brand 'Lance' and product name 'Toasty Peanut Butter Sandwich Snack Crackers'. No other variant matched better.,Lance Toasty Peanut Butter Sandwich Snack Crackers,LANCE TOASTY PEANUT BUTTER 10 CT,True,07641090615,"{'id': '4CAQNCAKCYEP4', 'name': 'Lance Toasty Peanut Butter Sandwich Snack Crackers'}",5412,
KZWSWYHNA3T0P,95,Matched brand 'Hostess' and variant 'Strawberry Cupcakes'. No other Hostess variant matched better.,Hostess Strawberry Cupcakes,HOSTESS STRAWBERRY CUPCAKE 6/2T,True,88810925665,"{'id': 'KZWSWYHNA3T0P', 'name': 'Hostess Strawberry Cupcakes'}",263,
ZW2AEV1Z8DBDC,95,"Matched brand '7Days', product name 'Croissant', and variant 'With Vanilla Filling'. Size '6/2.65 oz' matches closely with '2.65 oz'.",7Days 7 Days Croissant | Soft | With Vanilla Filling,7 DAYS CROISSANT W/VANILLA 6/2.65 OZ,True,4879499200,"{'id': 'ZW2AEV1Z8DBDC', 'name': '7Days 7 Days Croissant | Soft | With Vanilla Filling'}",668,
DW8SCMQ0AQ6K0,95,"Matched brand 'Tropicana', variant '100% Orange Juice | No Pulp | Original | Pure Premium', and size '52 Fl Oz'.",Tropicana 100% Orange Juice | No Pulp | Original | Pure Premium 52 Fl Oz,TROPICANA PP NO PULP 6/52 FZ,True,04850020274,"{'id': 'DW8SCMQ0AQ6K0', 'name': 'Tropicana 100% Orange Juice | No Pulp | Original | Pure Premium 52 Fl Oz'}",5411,
JFV7S5ETMQR48,85,"Matched brand 'Country Fresh', product 'Mushroom Mushrooms Baby Bella', and size '8.00 Oz'.",Country Fresh Mushroom Mushrooms Baby Bella 8.00 Oz,MRS FRESH PINK SNOWBALLS 8/4.25 OZ,True,7225091582,"{'id': 'JFV7S5ETMQR48', 'name': 'Country Fresh Mushroom Mushrooms Baby Bella 8.00 Oz'}",574,
Z464SW060AP10,85,Matched brand 'Kool-Aid' and variant 'Envelop 48CT'. No other Kool-Aid variant matched better.,kool aid 0.13oz,KOOL-AID ENVELOP 48CT,True,,"{'id': 'Z464SW060AP10', 'name': 'kool aid 0.13oz'}",3875,
FB1N172PDM3JE,85,Matched brand 'Hostess' and variant 'Double Chocolate Frosted Mini Donuts'. No other Hostess variant matched better.,Hostess Donettes Double Chocolate Frosted Mini Donuts 3 Oz,HOSTESS CHOCOLATE LOVERS TWINKIES 6CT,True,88810925766,"{'id': 'FB1N172PDM3JE', 'name': 'Hostess Donettes Double Chocolate Frosted Mini Donuts 3 Oz'}",262,
HP9HBNZDKPA5A,85,Matched brand 'Hostess' and product name 'Twinkies'. No other Hostess Twinkies variant matched better.,hostess twinkies,HOSTESS BOUNCERS MINI TWINKIES 8/2.3 OZ,True,88810925106,"{'id': 'HP9HBNZDKPA5A', 'name': 'hostess twinkies'}",264,
Z4YR8FGM0SZ6E,85,"Matched brand 'Hostess', product name 'Iced Honey Bun', and size '9 CT'. No other item matched better.",Hostess Iced Honey Bun,MR FRESHLEYS CREAMY HONEY BUN 9 CT,True,7225007724,"{'id': 'Z4YR8FGM0SZ6E', 'name': 'Hostess Iced Honey Bun'}",576,
Z4YR8FGM0SZ6E,85,"Matched brand 'Hostess', product name 'Iced Honey Bun', and size '6/6 oz'. No other Hostess variant matched better.",Hostess Iced Honey Bun,MRS FRESHLEYS ICED HONEY BUN 6/6 OZ,True,7225008765,"{'id': 'Z4YR8FGM0SZ6E', 'name': 'Hostess Iced Honey Bun'}",575,
DNY0VNEM8NZ0W,85,Matched 'Black' color and 'Large' size in the item name.,Pearls Large Pitted Ripe Black Olives - 6oz,T-SHIRT BLACK 1/6 LARGE BAG,True,7175703001,"{'id': 'DNY0VNEM8NZ0W', 'name': 'Pearls Large Pitted Ripe Black Olives - 6oz'}",581,
9C3AE73MG1SPW,85,"Matched brand '7 Days', variant 'Soft Croissant | Peanut Butter Creme & Chocolate', and size '2.65 oz'.",7Days 7 Days Soft Croissant With Chocolate Cream Filling - 2.65 Oz,7 DAYS CROISSANT PEANUT BUTTER 6/2.65 OZ,True,81637402002,"{'id': '9C3AE73MG1SPW', 'name': '7Days 7 Days Soft Croissant With Chocolate Cream Filling - 2.65 Oz'}",295,
9C3AE73MG1SPW,95,"Matched brand '7Days', product name 'Soft Croissant With Chocolate Cream Filling', and size '2.65 Oz'. No other 7Days variant matched better.",7Days 7 Days Soft Croissant With Chocolate Cream Filling - 2.65 Oz,7 DAYS CROISSANT CHOCOLATE 6/2.65 OZ,True,4879499100,"{'id': '9C3AE73MG1SPW', 'name': '7Days 7 Days Soft Croissant With Chocolate Cream Filling - 2.65 Oz'}",669,
FB1N172PDM3JE,95,"Matched brand 'Hostess', product name 'Donettes', and variant 'Double Chocolate Frosted Mini Donuts'.",Hostess Donettes Double Chocolate Frosted Mini Donuts 3 Oz,HOSTESS FROSTED DONETTES 10CT,True,88810901152,"{'id': 'FB1N172PDM3JE', 'name': 'Hostess Donettes Double Chocolate Frosted Mini Donuts 3 Oz'}",270,
ZW2AEV1Z8DBDC,85,"Matched brand '7Days', product name '7 Days Croissant', and variant 'With Vanilla Filling'. Size '2.65 oz' was not specified but still a strong match.",7Days 7 Days Croissant | Soft | With Vanilla Filling,7 DAYS CROISSANT STRW/VANILLA 6/2.65 OZ,True,81637402029,"{'id': 'ZW2AEV1Z8DBDC', 'name': '7Days 7 Days Croissant | Soft | With Vanilla Filling'}",294,
C40GQGTW63BD0,85,Matched brand 'Hostess' and variant 'Blueberry Muffin'. Size was not specified in the receipt item description.,Hostess Jumbo Blueberry Muffin,HOSTESS BLUEBERRY MUFFIN 3CT,True,88810901183,"{'id': 'C40GQGTW63BD0', 'name': 'Hostess Jumbo Blueberry Muffin'}",268,
W1APZYP0A1N7E,95,Matched brand 'Hostess' and variant 'Double Chocolate'. No other Hostess variant matched better.,hostess double chocolate,HOSTESS DB CHOCO DONETTES 10 CT,True,88810913027,"{'id': 'W1APZYP0A1N7E', 'name': 'hostess double chocolate'}",266,
Z4YR8FGM0SZ6E,95,"Matched brand 'Hostess', product name 'Iced Honey Bun', and size '6CT'. No other Hostess variant matched better.",Hostess Iced Honey Bun,HOSTESSJ M ICED HNY BUN 6CT,True,88810913051,"{'id': 'Z4YR8FGM0SZ6E', 'name': 'Hostess Iced Honey Bun'}",265,
Y80N4A7FN1NF0,85,"Matched brand 'Marie Callender's', product name 'Steak & Roasted Potatoes', and size '11.9 Ounce'.",Marie Callender's Steak & Roasted Potatoes | 11.9 Ounce,MARIE C SRLN SALSBRY STEAK 4/14OZ,True,02113150675,"{'id': 'Y80N4A7FN1NF0', 'name': ""Marie Callender's Steak & Roasted Potatoes | 11.9 Ounce""}",5418,
X5GK7E5BG1HAA,85,Matched brand 'Hostess' and variant 'Birthday CupCakes'. Size was not specified but the variant is a strong indicator.,Host cupcake birthday 3.27oz,HOSTESS BIRTHDAY CUP CAKES 6T,True,88810901211,"{'id': 'X5GK7E5BG1HAA', 'name': 'Host cupcake birthday 3.27oz'}",267,
GJKP078R2A6Z6,95,"Matched brand 'Dove', variant 'Fresh', and size '1.6 oz'. No other Dove variant matched better.",Dove fresh deoderant 1.6oz,DOVE DEODORANT SOLID FRESH 6/1.6OZ,True,07940050090,"{'id': 'GJKP078R2A6Z6', 'name': 'Dove fresh deoderant 1.6oz'}",5420,
P7DTH9NS819BJ,85,Matched 'plastic bag' based on similar description and category.,plastic bag,SHOPPING BAG PLASTIC SMALL 1200/CS,True,VB1110,"{'id': 'P7DTH9NS819BJ', 'name': 'plastic bag'}",143,
GJT5W4V0RR0SC,95,"Matched brand 'Dixie', product name 'Plate 10in', and size '8/20 CT'. No other Dixie plate variant matched better.",Dixie Plate 10in,DIXIE PLATE 10 1/16 IN 8/20 CT,True,10042000158043,"{'id': 'GJT5W4V0RR0SC', 'name': 'Dixie Plate 10in'}",210,
RQ82DE5E9N83E,95,"Matched brand 'Café Bustelo', product name 'Espresso Dark Roast Ground Coffee Brick', and size '6 oz'.",Café Bustelo Cafe Espresso Dark Roast Ground Coffee Brick | 6 Oz,BUSTELO ESPRSO GRND BRICK 24/6 OZ,True,7447110501,"{'id': 'RQ82DE5E9N83E', 'name': 'Café Bustelo Cafe Espresso Dark Roast Ground Coffee Brick | 6 Oz'}",553,
MQB4FT7VDZT2T,95,"Matched brand 'Takis', variant 'Fuego', and size '3.25 oz'. No other Takis variant matched better.",Takis fuego chip 3.25oz,BARCEL CHIPS TAKIS FUEGO 20/3.25 OZ,True,TI,"{'id': 'MQB4FT7VDZT2T', 'name': 'Takis fuego chip 3.25oz'}",144,
P7DTH9NS819BJ,85,Matched 'plastic bag' based on product name and alternate name. No other item had a closer match.,plastic bag,PLASTIC 2 BOTTLE LIQ BAG 800CT,True,7175703014,"{'id': 'P7DTH9NS819BJ', 'name': 'plastic bag'}",577,
1GRTDE3YCDFZT,95,Matched 'Black Box Pinot Noir Red Wine 3 L' based on brand and product name similarity.,Black box pinot noir 3L,BLACK PINT LIQUOR BAGS,True,07175703011,"{'id': '1GRTDE3YCDFZT', 'name': 'Black box pinot noir 3L'}",5424,
NV45YY3WDP4BP,85,Matched brand 'Skittles' and variant 'Wild Berry'. Closest match based on brand and variant.,Skittles,SKITTLES WILD BERRY 36/2.17OZ,True,04000001162,"{'id': 'NV45YY3WDP4BP', 'name': 'Skittles'}",5431,
T38AVW3NT56YJ,95,Matched brand 'Hershey's' and product name 'Milk Chocolate'. No other Hershey's variant matched better.,Hershey'S Milk Chocolate,HERSHEYS MILK CHOCOLATE 36CT,True,03400024985,"{'id': 'T38AVW3NT56YJ', 'name': ""Hershey'S Milk Chocolate""}",5433,
K3WKA023HRSH4,95,"Matched brand 'Twizzlers', variant 'Twists Strawberry Flavored Chewy Candy', and size '5 oz King Size Bag'.",Twizzler king 5oz,TWIZZLERS KING SZ BAG15CT,True,03400053103,"{'id': 'K3WKA023HRSH4', 'name': 'Twizzler king 5oz'}",5438,
4N0C0DZF728N6,85,Matched brand 'Slim Jim' and variant 'Original'. Size not specified but closest match based on brand and variant.,slim jim .97oz,SLIM JIM MONSTER ORIG 18CT,True,02620014061,"{'id': '4N0C0DZF728N6', 'name': 'slim jim .97oz'}",5428,
W6A2Z0FSZQ4BW,95,"Matched brand 'Kit Kat', variant 'BigKat', and size 'King Size'. No other Kit Kat variant matched better.",BigKat,KIT KAT BIG KAT KING SIZE 16CT,True,03400024521,"{'id': 'W6A2Z0FSZQ4BW', 'name': 'BigKat'}",5434,
3WE962CYJAPFW,95,Matched brand 'Kit Kat' and size '1.5oz'. No other Kit Kat variant matched better.,Kitkat 1.5oz,KIT KAT BAR 36CT,True,03400024600,"{'id': '3WE962CYJAPFW', 'name': 'Kitkat 1.5oz'}",5436,
QC5AZXF8EM4PM,95,"Matched brand 'Jack Link's', variant 'Original', and size '1.25 oz'. No other Jack Link's variant matched better.",Jack Link's Original Beef Jerky Meat Snacks | 1.25 Oz,JACK LINKS BEEF JERKEY PEPPERED 10/1.250,True,01708287748,"{'id': 'QC5AZXF8EM4PM', 'name': ""Jack Link's Original Beef Jerky Meat Snacks | 1.25 Oz""}",5442,
P00JQAKP28SJE,85,Matched brand 'AMYS' and variant 'MUSHROOM RISOTTO BOWL 9.5OZ'. No other AMYS variant matched better.,Amys broccoli 9.5oz,AMYS KTCN MUSHROOM RISOTTO BOWL 6/9.5OZ,True,4227200833,"{'id': 'P00JQAKP28SJE', 'name': 'Amys broccoli 9.5oz'}",749,
T7EXRY14KXBX0,95,"Matched brand 'Essential Everyday Cheese', variant 'Muenster', and size '12/8 oz'. No other Muenster cheese variant matched better.",Essential Everyday Cheese | Muenster | Sliced,EE SLICED MUENSTER 12/8 OZ,True,04130300835,"{'id': 'T7EXRY14KXBX0', 'name': 'Essential Everyday Cheese | Muenster | Sliced'}",5453,
VMRHD0M3ETMXJ,85,"Matched brand 'Newtons', product name 'Fig bar', and size '2 oz'. No other Newtons variant matched better.",Newtons Fig bar 2oz,NABISCO FIG NEWTON 12/2 OZ,True,04400008844,"{'id': 'VMRHD0M3ETMXJ', 'name': 'Newtons Fig bar 2oz'}",5458,
BN9C7520ZBN1M,85,"Matched brand 'Amy's', product 'Macaroni & Cheese', and size '9oz'. No other Amy's mac and cheese variant matched better.",Amy maca& cheez 9oz,AMYKCTHN MAC&3 CHEESE BOWL 6/8.25 OZ,True,4227201320,"{'id': 'BN9C7520ZBN1M', 'name': 'Amy maca& cheez 9oz'}",740,
E7KHB5M55T6VA,85,"Matched brand 'Hersheys', variant 'Milk Chocolate With Whole Almonds'. Closest match based on brand and variant.",Hersheys milk whl almond 41g,HERSHEYS ALMOND JOY BAR 36/1.76OZ,True,03400090320,"{'id': 'E7KHB5M55T6VA', 'name': 'Hersheys milk whl almond 41g'}",5476,
P00JQAKP28SJE,85,Matched brand 'AMYS' and variant 'MUSHROOM RISOTTO BOWL 9.5OZ'. No other AMYS variant matched better.,Amys broccoli 9.5oz,AMYS KTCN MUSHROOM RISOTTO BOWL 6/9.5OZ,True,04227200833,"{'id': 'P00JQAKP28SJE', 'name': 'Amys broccoli 9.5oz'}",5499,
G1Q6R7TKSCYFP,95,"Matched brand 'Amy's', product name 'Organic Black Bean & Vegetable Frozen Enchilada', and size '9.5oz'. No other Amy's variant matched better.",Amy's Organic Black Bean & Vegetable Frozen Enchilada - 9.5oz,AMYS BLK BN ENCHILADA WHOLE 6/10 OZ,True,04227200051,"{'id': 'G1Q6R7TKSCYFP', 'name': ""Amy's Organic Black Bean & Vegetable Frozen Enchilada - 9.5oz""}",5500,
VPWDNKMZNRMY8,95,Matched brand 'tic tac' and variant 'fruit'. No other tic tac variant matched better.,tic tac fruit 1oz,TICTAC SINGLES ORANGE 1OZ 12CT,True,00980005773,"{'id': 'VPWDNKMZNRMY8', 'name': 'tic tac fruit 1oz'}",5482,
XPPZSR9ZEDHXJ,95,"Matched brand 'BelGioioso', product name 'Parmesan Cheese', and size '5.00 Oz'. No other variant matched better.",BelGioioso Parmesan Cheese Cup - Freshly Shredded 5.00 Oz,BELGIOIOSO PARMESAN SHREDS CUP 1/5 OZ,True,03114235902,"{'id': 'XPPZSR9ZEDHXJ', 'name': 'BelGioioso Parmesan Cheese Cup - Freshly Shredded 5.00 Oz'}",5504,
MQ8WN035CYBTP,85,"Matched brand 'Amy', product name 'chili', and size '14.7oz'. No other Amy's variant matched better.",Amy chili  med 14.7oz,AMYKCTHNCHILI MAC BOWL 6/907,True,04227201057,"{'id': 'MQ8WN035CYBTP', 'name': 'Amy chili  med 14.7oz'}",5497,
3Q100N6HHN9AC,85,"Matched brand 'Bagel Bites', variant 'Cheese & Pepperoni', and size '9 Ct - 7.0 Oz Box'. No other variant matched better.",Bagel Bite cz&pepper 7oz,BAGEL BTS 3 CHEESE 9CT 4/7OZ,True,07068506010,"{'id': '3Q100N6HHN9AC', 'name': 'Bagel Bite cz&pepper 7oz'}",5510,
A1MW2XSCCYE04,85,Matched brand 'Hostess' and variant 'Chocolate Cupcakes'. No other Hostess variant matched better.,host cup cakes 90g,HOSTESS CHOCO CUP CAKES 6T,True,10889109010017,"{'id': 'A1MW2XSCCYE04', 'name': 'host cup cakes 90g'}",5507,
TPTSAKFKWDNV4,95,"Matched brand 'Crown Prince', product name 'Flat Anchovies', and size '2 oz'.",Crown Prince Flat Anchovies | In Pure Olive Oil 2 Oz,CROWN PRINCE FLT FILT ANCHVOLV 12/202,True,00073230010316,"{'id': 'TPTSAKFKWDNV4', 'name': 'Crown Prince Flat Anchovies | In Pure Olive Oil 2 Oz'}",5512,
W1APZYP0A1N7E,85,Matched brand 'Hostess' and variant 'Double Chocolate Mega Muffin'. Size was not specified in receipt item.,Hostess Double Chocolate Mega Muffin 5.5oz,HOSTESS DB CHOCOLATE MUFFIN 3CT,True,8681090:181,"{'id': 'W1APZYP0A1N7E', 'name': 'Hostess Double Chocolate Mega Muffin 5.5oz'}",17,
EEFCKDM57T9M2,85,Matched brand 'TGI Fridays' and product name 'Mozzarella Sticks'. No other TGI Fridays variant matched better.,tgi mozzarella sticks,TGI FRDYS MOZZ STICK 3/30 OZ,True,4670406851,"{'id': 'EEFCKDM57T9M2', 'name': 'tgi mozzarella sticks'}",690,
8J1JBM1F53CM2,85,"Matched brand 'Amy's', product name 'Vegan Margherita Pizza', and size '13.50 Oz'. No other Amy's pizza variant matched better.",amys pizza vegan 13.5oz,AMY RSTD VEG PIZZA 4/12 OZ,True,4227200103,"{'id': '8J1JBM1F53CM2', 'name': 'amys pizza vegan 13.5oz'}",757,
KZ4CZ0ATQNWQM,85,Matched brand 'Fritos' and variant 'Original'. No other Fritos variant matched better.,fritos original,BLACK & M ORIGINAL NP/PTIP 25CT,True,07013783995,"{'id': 'KZ4CZ0ATQNWQM', 'name': 'fritos original'}",20,
8SZ95CZDDYTNP,95,"Matched brand 'Meow Mix', variant 'Original Choice', and size '3.15-Pound Bag'. No other Meow Mix variant matched better.",Meow Mix Original Choice Dry Cat Food | 3.15-Pound Bag,MEOW MIX% ORIGINAL 4/3.15 LB,True,32927451675,"{'id': '8SZ95CZDDYTNP', 'name': 'Meow Mix Original Choice Dry Cat Food | 3.15-Pound Bag'}",5521,
JHKRC0ASQ5JY0,85,Matched brand 'Garnier' and variant 'shampoo 12.5oz'. Closest match based on brand and size.,Garnier shampoo 12.5oz,PANTENE SHAMPOO 2N1 CLASSIC CLEAN 6/120Z,True,08087819563,"{'id': 'JHKRC0ASQ5JY0', 'name': 'Garnier shampoo 12.5oz'}",29,
BSYESGVM7JK9C,95,"Matched brand 'Amy', variant 'Chili Spicy', and size '14.7oz'. No other Amy variant matched better.",Amy chili spicy 14.7oz,AMYKCTHNCHILI MAC BOWL 6/9OZ,True,4227201057,"{'id': 'BSYESGVM7JK9C', 'name': 'Amy chili spicy 14.7oz'}",745,
Y80N4A7FN1NF0,85,"Matched brand 'Marie Callender's', product 'Steak & Roasted Potatoes', and size '11.9 Ounce'. Closest match based on brand and product.",Marie Callender's Steak & Roasted Potatoes | 11.9 Ounce,MARIE C SRLN SALSBRY STEAK 4 / 14OZ,True,2113150675,"{'id': 'Y80N4A7FN1NF0', 'name': ""Marie Callender's Steak & Roasted Potatoes | 11.9 Ounce""}",980,
EGP0YBPJEWHBY,85,"Matched brand 'Eggo', product name 'Buttermilk Frozen Waffles', and size '4/14.8 oz'.",Eggo Buttermilk Frozen Waffles,EGGO BUTTERMILK PANCAKE 4/14.8 OZ,True,3800024713,"{'id': 'EGP0YBPJEWHBY', 'name': 'Eggo Buttermilk Frozen Waffles'}",840,
EGP0YBPJEWHBY,85,Matched brand 'Eggo' and variant 'Blueberry Waffles'. No other Eggo variant matched better.,Eggo waffle butter 10s,EGGO BLUBRY WAFFLS 10CT 4/ 12.3OZ,True,3800040320,"{'id': 'EGP0YBPJEWHBY', 'name': 'Eggo waffle butter 10s'}",836,
WVR3WY3WKAN80,85,"Matched brand 'Amy', product 'Tofu', and size '12.3oz'. No other Amy Tofu variant matched better.",tofu extra firm 12.3oz,AMYKCTHN TOFU 6/14OZ,True,4227200054,"{'id': 'WVR3WY3WKAN80', 'name': 'tofu extra firm 12.3oz'}",766,
55BFHY6FT13W6,95,Matched the closest variant 'Blueberry' in the inventory items list.,Blueberry,EGGO BLUEBERRY PANCAKES 4/ 14.8OZ,True,3800034895,"{'id': '55BFHY6FT13W6', 'name': 'Blueberry'}",839,
C5PDYXPKH1XHC,95,"Matched brand 'Glico', product name 'Pocky Matcha Green Tea'. No other variant matched better.",Glico Pocky Matcha Green Tea,MATCHES,True,07521800196,"{'id': 'C5PDYXPKH1XHC', 'name': 'Glico Pocky Matcha Green Tea'}",33,
8NTT0JXMSJ0AY,95,Matched brand 'G&G' and variant 'Blueberry'. No other variant matched better.,G&G Blueberry,EGGO BLUEBERRY PANCAKES 4/ 14.80Z,True,03800034895,"{'id': '8NTT0JXMSJ0AY', 'name': 'G&G Blueberry'}",55,
4J6N12BBWVTAR,95,Matched brand 'BIC' and variant 'Favorites Lighter'. No other BIC variant matched better.,BIC Favorites Lighter,BIC LIGHTERS DISPLAY/ 50+3 FREE,True,7033064480,"{'id': '4J6N12BBWVTAR', 'name': 'BIC Favorites Lighter'}",597,
NV45YY3WDP4BP,95,Matched brand 'Skittles' and variant 'Sour'. No other Skittles variant matched better.,Skittles,SKITTLES SOUR 1.8OZ 24CT,True,04000001266,"{'id': 'NV45YY3WDP4BP', 'name': 'Skittles'}",38,
,0,No reasonable match found in the available inventory items.,,T-SHIRT BLACK 1/8 MEDIUM BAG,True,7175703013,,578,
XMD82M42SQD7C,95,"Matched brand 'Duracell', product name 'AA 4p', and pack size '4 Pack'. No other Duracell AA variant matched better.",Duracell AA 4p,DURACELL AA-4PK (USA) BOX/14CT,True,41333009612,"{'id': 'XMD82M42SQD7C', 'name': 'Duracell AA 4p'}",446,
0B1M92E4CYF40,85,"Matched brand 'Duracell', product 'AAA', and pack size '2p'. No other Duracell AAA variant matched better.",Duracell AAA 2p,DURACELL 9V-1PK (USA) BOX/12CT,True,41333088617,"{'id': '0B1M92E4CYF40', 'name': 'Duracell AAA 2p'}",441,
M0FSSNKFS1GQR,95,"Matched brand 'Off', variant 'Deep Woods Mosquito Repellent VIII Dry', and size '6 oz'.",Off dry 6oz,OFF DEEP WOODS 6/6OZ,True,4650001842,"{'id': 'M0FSSNKFS1GQR', 'name': 'Off dry 6oz'}",694,
0B1M92E4CYF40,95,"Matched brand 'Duracell', product name 'AAA 2p', and pack size '2PK'. No other Duracell AAA variant matched better.",Duracell AAA 2p,DURACELL AAA-2PK (USA) BOX/18CT,True,41333151618,"{'id': '0B1M92E4CYF40', 'name': 'Duracell AAA 2p'}",440,
Q3E0WSTBV3YEA,95,Matched brand 'Trident' and variant 'Tropical Twist'. No other Trident variant matched better.,Trident Tropical Twist Sugar Free Gum,FRUIT GUSHERS TROPICAL,True,01600017031,"{'id': 'Q3E0WSTBV3YEA', 'name': 'Trident Tropical Twist Sugar Free Gum'}",79,
ZEVGWFW1PJEN0,85,"Matched brand 'Bic', variant 'Ez Reach Wand Lighter'. No other Bic variant matched better.",big Lighter long,MK WINDPROOF JET LIGHTERS 50CT,True,10855553008242,"{'id': 'ZEVGWFW1PJEN0', 'name': 'big Lighter long'}",182,
